Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,Label
10.152.152.11-173.194.33.105-34481-443-6,10.152.152.11,34481,173.194.33.105,443,6,24/07/15 16:42,75113695,11,11,4132,340,1460,0,375.636364,602.516269,186,0,30.9090909,60.0607268,59.5364134,0.29288933,3576842.62,11419290.4,45055601,13,75113419,7511341.9,16029708.6,45055971,60,75113325,7511332.5,16029574.1,45055879,13,0,0,0,0,220,220,0.14644467,0.14644467,0,1460,194.434783,445.148476,198157.166,0,0,0,7,22,0,0,0,1,203.272727,375.636364,30.9090909,0,0,0,0,9,4627,0,187,0,15,2640,2970,6,20,0,0,0,0,1.44E+15,18341941.5,1.44E+15,1.44E+15,Non-Tor,AUDIO-STREAMING
10.152.152.11-173.194.112.181-47598-443-6,10.152.152.11,47598,173.194.112.181,443,6,24/07/15 16:42,90364600,6,7,2911,1060,1460,0,485.166667,700.395721,1060,0,151.428571,400.642341,43.9441994,0.14386164,7530383.33,17470720.4,44999736,16,90364008,18072801.6,24519873.1,44999953,115,90364167,15060694.5,23139179.3,45000328,16,0,0,0,0,120,140,0.06639768,0.07746396,0,1460,283.642857,545.071993,297103.478,0,0,0,4,13,0,0,0,1,305.461538,485.166667,151.428571,0,0,0,0,5,7941,0,223,0,81,2640,2640,4,20,0,0,0,0,1.44E+15,20207156.5,1.44E+15,1.44E+15,Non-Tor,AUDIO-STREAMING
10.152.152.11-173.194.65.100-36563-443-6,10.152.152.11,36563,173.194.65.100,443,6,24/07/15 16:43,104891484,4,4,0,154,0,0,0,0,154,0,38.5,77,1.46818401,0.0762693,14984497.7,21239385.1,45055608,398,104891484,34963828,17480157.3,45056030,14779481,104890459,34963486.3,17480758.6,45056008,14778445,0,0,0,0,80,80,0.03813465,0.03813465,0,154,17.1111111,51.3333333,2635.11111,1,0,0,1,8,0,0,0,1,19.25,0,38.5,0,0,0,0,0,0,0,0,0,19,2257,1594,0,20,0,0,0,0,1.44E+15,41605541.5,1.44E+15,1.44E+15,Non-Tor,AUDIO-STREAMING
74.125.28.189-10.152.152.11-443-44097-6,74.125.28.189,443,10.152.152.11,44097,6,24/07/15 16:43,119299691,19,17,2540,4718,835,0,133.684211,221.810994,1460,0,277.529412,491.180099,60.8383805,0.30176105,3408562.6,8670831.9,27859181,9,119299691,6627760.61,11309113.9,27859207,9,119206750,7450421.88,11766243.8,27859266,86,0,0,0,0,380,340,0.15926278,0.14249827,0,1460,196.162162,371.592856,138081.251,0,0,0,16,36,0,0,0,0,201.611111,133.684211,277.529412,0,0,0,0,6,6863,0,70,0,131,3346,3346,10,20,0,0,0,0,1.44E+15,42259366.1,1.44E+15,1.44E+15,Non-Tor,AUDIO-STREAMING
10.152.152.11-216.58.216.142-57361-443-6,10.152.152.11,57361,216.58.216.142,443,6,24/07/15 16:43,119482856,312,315,169637,25866,1460,0,543.708333,605.960635,821,0,82.1142857,175.924871,1636.24311,5.24761477,190867.182,793326.493,6989568,5,119482650,384188.585,1095997.64,6989891,19,119482592,380517.809,1088582.27,6989976,5,0,0,0,0,6240,6300,2.61125328,2.63636149,0,1460,313.63535,502.985948,252994.864,0,0,0,246,627,0,0,0,1,314.135566,543.708333,82.1142857,0,0,0,0,13,4900,0,270,0,41,21142,8323,213,20,0,0,0,0,1.44E+15,34711639.8,1.44E+15,1.44E+15,Non-Tor,AUDIO-STREAMING
10.152.152.11-74.125.136.188-50953-5228-6,10.152.152.11,50953,74.125.136.188,5228,6,24/07/15 16:43,90112279,3,3,0,0,0,0,0,0,0,0,0,0,0,0.0665836,18022455.8,24677785.6,45055765,247,90112032,45056016,121.622366,45056102,45055930,90111815,45055907.5,147.785317,45056012,45055803,0,0,0,0,60,60,0.0332918,0.0332918,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2373,1315,0,20,0,0,0,0,1.44E+15,36787618.4,1.44E+15,1.44E+15,Non-Tor,AUDIO-STREAMING
10.152.152.11-173.194.65.127-34702-19305-6,10.152.152.11,34702,173.194.65.127,19305,6,24/07/15 16:44,119985501,3410,3153,140910,567305,174,0,41.3225806,44.4380154,1418,0,179.925468,215.50724,5902.50484,54.6982756,18284.898,18682.6141,120172,5,119946877,35185.3555,26897.7916,131296,76,119984885,38066.2706,24068.6467,125369,22,1,0,0,0,68200,63060,28.4201005,26.2781751,0,1418,107.911792,167.70911,28126.3456,0,0,0,3932,6563,0,0,0,0,107.928234,41.3225806,179.925468,0,0,0,0,3932,5904,0,21,0,86,2640,5960,2082,20,0,0,0,0,1.44E+15,34568115.5,1.44E+15,1.44E+15,Non-Tor,AUDIO-STREAMING
173.194.33.97-10.152.152.11-443-56254-6,173.194.33.97,443,10.152.152.11,56254,6,24/07/15 16:44,119997693,260,252,12214,124693,485,0,46.9769231,72.9711918,1460,0,494.813492,582.127538,1140.9136,4.26674869,234829.145,1126475.59,11103088,3,119959828,463165.359,1550528.73,11103437,7,119959982,477928.215,1575381.08,11104441,23,1,0,0,0,5200,5040,2.16670832,2.10004037,0,1460,267.040936,467.987756,219012.539,0,0,0,219,512,0,0,0,0,267.5625,46.9769231,494.813492,0,0,0,0,17,4125,0,23,0,243,21627,9520,105,20,0,0,0,0,1.44E+15,33981594.3,1.44E+15,1.44E+15,Non-Tor,AUDIO-STREAMING
10.152.152.11-173.194.112.181-47598-443-6,10.152.152.11,47598,173.194.112.181,443,6,24/07/15 16:45,90434476,6,7,2911,1060,1460,0,485.166667,700.395721,1060,0,151.428571,400.642341,43.910245,0.14375049,7536206.33,17492031.2,45055465,20,90433365,18086673,24554335.6,45055963,34,90433978,15072329.7,23169909.5,45055868,20,0,0,0,0,120,140,0.06634638,0.07740411,0,1460,283.642857,545.071993,297103.478,0,0,0,4,13,0,0,0,1,305.461538,485.166667,151.428571,0,0,0,0,5,8523,0,223,0,81,2640,2640,4,20,0,0,0,0,1.44E+15,30364876.7,1.44E+15,1.44E+15,Non-Tor,AUDIO-STREAMING
10.152.152.11-173.194.33.105-34481-443-6,10.152.152.11,34481,173.194.33.105,443,6,24/07/15 16:44,119937702,13,13,4132,340,1460,0,317.846154,567.820959,117,0,26.1538462,42.3710714,37.2860237,0.21677921,4797508.08,13419254.9,45071453,11,119935943,9994661.92,18336869.2,45071696,24,119937250,9994770.83,18337041,45073212,36,0,0,0,0,260,260,0.1083896,0.1083896,0,1460,165.62963,414.734776,172004.934,0,0,0,8,26,0,0,0,1,172,317.846154,26.1538462,0,0,0,0,10,4946,0,158,0,13,2640,2970,6,20,0,0,0,0,1.44E+15,19792729.5,1.44E+15,1.44E+15,Non-Tor,AUDIO-STREAMING
10.152.152.11-216.58.216.142-57361-443-6,10.152.152.11,57361,216.58.216.142,443,6,24/07/15 16:45,119492509,316,318,165354,26574,1460,0,523.272152,602.674011,821,0,83.5660377,167.452956,1606.19274,5.30577193,188771.736,712788.133,7342137,4,119492223,379340.39,978901.007,7342446,21,119467622,376869.47,972510.236,7342290,6,1,0,0,0,6320,6360,2.64451724,2.66125469,0,1460,302.844094,492.774031,242826.245,0,0,0,253,634,0,0,0,1,303.321767,523.272152,83.5660377,0,0,0,0,14,4133,0,260,0,41,8323,8323,211,20,0,0,0,0,1.44E+15,34682636.1,1.44E+15,1.44E+15,Non-Tor,AUDIO-STREAMING
74.125.28.189-10.152.152.11-443-44097-6,74.125.28.189,443,10.152.152.11,44097,6,24/07/15 16:45,119945216,16,16,2556,2612,758,0,159.75,224.096557,1460,0,163.25,389.342266,43.086337,0.26678846,3869200.52,9242306.79,29054293,14,119945216,7996347.73,12159061,29092310,22,119906979,7993798.6,12160371.1,29054358,103,1,0,0,0,320,320,0.13339423,0.13339423,0,1460,161.757576,307.574588,94602.1269,0,0,0,15,32,0,0,0,1,166.8125,159.75,163.25,0,0,0,0,9,5112,0,79,0,81,2640,3346,10,20,0,0,0,0,1.44E+15,47679556.2,1.44E+15,1.44E+15,Non-Tor,AUDIO-STREAMING
10.152.152.11-173.194.65.127-34702-19305-6,10.152.152.11,34702,173.194.65.127,19305,6,24/07/15 16:46,119969526,3584,3206,183531,562045,289,0,51.2084263,51.2156798,995,0,175.310356,211.41889,6214.71156,56.5977063,17671.1631,17897.2382,120562,24,119969526,33482.9824,24991.1021,148235,163,119889294,37406.956,23747.252,129007,53,1,0,0,0,71680,64120,29.8742532,26.7234531,0,995,109.831394,162.251311,26325.4881,0,0,0,4191,6790,0,0,0,0,109.84757,51.2084263,175.310356,0,0,0,0,4191,6214,0,27,0,82,5960,5960,2339,20,0,0,0,0,1.44E+15,35091439,1.44E+15,1.44E+15,Non-Tor,AUDIO-STREAMING
10.152.152.11-74.125.136.188-50953-5228-6,10.152.152.11,50953,74.125.136.188,5228,6,24/07/15 16:45,90112380,3,3,0,0,0,0,0,0,0,0,0,0,0,0.06658353,18022476,24677910,45055791,228,90112030,45056015,5.65685425,45056019,45056011,90112122,45056061,113.137085,45056141,45055981,0,0,0,0,60,60,0.03329176,0.03329176,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2373,1315,0,20,0,0,0,0,1.44E+15,36787790.7,1.44E+15,1.44E+15,Non-Tor,AUDIO-STREAMING
173.194.33.97-10.152.152.11-443-56254-6,173.194.33.97,443,10.152.152.11,56254,6,24/07/15 16:46,111513764,236,222,12897,123730,1460,0,54.6483051,119.612456,1460,0,557.342342,587.688246,1225.20302,4.10711632,244012.613,991398.246,11263229,11,111513764,474526.655,1344824.23,11263229,11,111513349,504585.29,1386282.62,11302428,26,0,0,0,0,4720,4440,2.11633068,1.99078564,0,1460,300.843137,489.95241,240053.364,0,0,0,195,458,0,0,0,0,301.5,54.6483051,557.342342,0,0,0,0,14,3898,0,28,0,270,9520,9520,85,20,0,0,0,0,1.44E+15,34213807.5,1.44E+15,1.44E+15,Non-Tor,AUDIO-STREAMING
10.152.152.11-173.194.65.100-36564-443-6,10.152.152.11,36564,173.194.65.100,443,6,24/07/15 16:46,90833547,16,15,3022,605,1460,0,188.875,368.530392,271,0,40.3333333,86.6665751,39.9301813,0.3412836,3027784.9,11414005.8,45035584,8,90833201,6055546.73,15818552,45036043,41,90833301,6488092.93,16323361.4,45035930,8,0,0,0,0,332,312,0.17614637,0.16513723,0,1460,113.34375,273.947206,75047.0716,0,2,0,11,30,0,0,0,0,117,188.875,40.3333333,0,0,0,0,12,4545,0,97,0,19,14600,1594,9,20,0,0,0,0,1.44E+15,19967772.6,1.44E+15,1.44E+15,Non-Tor,AUDIO-STREAMING
10.152.152.11-173.194.112.181-47598-443-6,10.152.152.11,47598,173.194.112.181,443,6,24/07/15 16:47,90104814,3,3,0,0,0,0,0,0,0,0,0,0,0,0.06658912,18020962.8,24675651.5,45055838,295,90104265,45052132.5,5807.46799,45056239,45048026,90104519,45052259.5,5837.16648,45056387,45048132,0,0,0,0,60,60,0.03329456,0.03329456,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2640,2640,0,20,0,0,0,0,1.44E+15,36784464.4,1.44E+15,1.44E+15,Non-Tor,AUDIO-STREAMING
10.152.152.11-216.58.216.142-57361-443-6,10.152.152.11,57361,216.58.216.142,443,6,24/07/15 16:47,119953474,319,319,167200,26478,1460,0,524.137931,603.829441,821,0,83.0031348,171.745872,1614.60934,5.31872883,188310.006,815830.501,7818752,1,119952904,377210.39,1127161.44,7818964,20,119953200,377211.321,1124676.96,7819124,5,0,0,0,0,6380,6380,2.65936441,2.65936441,0,1460,305.380282,497.170414,247178.421,0,0,0,251,638,0,0,0,1,305.858934,524.137931,83.0031348,0,0,0,0,16,4789,0,262,0,41,21142,8323,211,20,0,0,0,0,1.44E+15,35176721.2,1.44E+15,1.44E+15,Non-Tor,AUDIO-STREAMING
74.125.28.189-10.152.152.11-443-44097-6,74.125.28.189,443,10.152.152.11,44097,6,24/07/15 16:47,119631818,19,19,2641,4649,758,0,139,210.688817,1460,0,244.684211,473.005292,60.9369658,0.31764125,3233292.38,8363316.91,26965244,16,119594932,6644162.89,11146765.6,26965276,17,119592098,6644005.44,11146772.1,26965292,50,1,0,0,0,380,380,0.15882062,0.15882062,0,1460,189.102564,360.681285,130090.989,0,0,0,17,38,0,0,0,1,194.078947,139,244.684211,0,0,0,0,7,3565,0,69,0,122,2640,3346,11,20,0,0,0,0,1.44E+15,34333930.8,1.44E+15,1.44E+15,Non-Tor,AUDIO-STREAMING
10.152.152.11-173.194.65.127-34702-19305-6,10.152.152.11,34702,173.194.65.127,19305,6,24/07/15 16:48,119919283,3319,3087,140116,489232,187,0,42.2163302,44.6918816,1030,0,158.481374,200.793838,5248.09676,53.4192654,18722.7608,19351.2929,124988,12,119919283,36142.0383,27905.3123,138262,137,119828810,38829.8153,24813.2796,158725,25,0,0,0,0,66380,61740,27.67695,25.7423154,0,1030,98.2281879,154.3817,23833.7094,0,0,0,3822,6406,0,0,0,0,98.2435217,42.2163302,158.481374,0,0,0,0,3822,5252,0,21,0,76,5960,5960,2065,20,0,0,0,0,1.44E+15,34656196.7,1.44E+15,1.44E+15,Non-Tor,AUDIO-STREAMING
10.152.152.11-173.194.33.105-34481-443-6,10.152.152.11,34481,173.194.33.105,443,6,24/07/15 16:47,119934900,11,11,4132,340,1460,0,375.636364,602.516269,271,0,30.9090909,82.2757006,37.2868948,0.18343285,5711185.71,14518870.3,45065660,10,119934693,11993469.3,19614743.6,45066048,55,119934527,11993452.7,19614600.4,45066247,10,0,0,0,0,220,220,0.09171642,0.09171642,0,1460,194.434783,446.759934,199594.439,0,0,0,6,22,0,0,0,1,203.272727,375.636364,30.9090909,0,0,0,0,8,5348,0,187,0,15,2640,2970,6,20,0,0,0,0,1.44E+15,25211107.4,1.44E+15,1.44E+15,Non-Tor,AUDIO-STREAMING
173.194.33.97-10.152.152.11-443-56254-6,173.194.33.97,443,10.152.152.11,56254,6,24/07/15 16:48,117728030,263,255,12752,128415,485,0,48.486692,77.6217513,1460,0,503.588235,583.920121,1199.09422,4.3999717,227713.791,1002721.9,11820017,5,117689946,449198.267,1375844.55,11820271,5,117687987,463338.531,1397077.8,11820467,25,1,0,0,0,5260,5100,2.23396246,2.16600923,0,1460,272.16185,471.245615,222072.429,0,0,0,221,518,0,0,0,0,272.687259,48.486692,503.588235,0,0,0,0,15,4198,0,24,0,247,21627,9520,105,20,0,0,0,0,1.44E+15,34691728.2,1.44E+15,1.44E+15,Non-Tor,AUDIO-STREAMING
10.152.152.11-74.125.136.188-50953-5228-6,10.152.152.11,50953,74.125.136.188,5228,6,24/07/15 16:48,89344353,4,4,53,53,53,0,13.25,26.5,53,0,13.25,26.5,1.18642081,0.08954119,12763479,21681600.1,45030587,61,89344013,29781337.7,25496624,45030587,346781,89343850,29781283.3,25496830,45030988,346497,0,0,0,0,80,80,0.0447706,0.0447706,0,53,11.7777778,23.3708032,546.194444,0,0,0,2,8,0,0,0,1,13.25,13.25,13.25,0,0,0,0,0,0,0,6,0,6,2373,1315,1,20,0,0,0,0,1.44E+15,28254572.1,1.44E+15,1.44E+15,Non-Tor,AUDIO-STREAMING
10.152.152.11-173.194.65.100-36564-443-6,10.152.152.11,36564,173.194.65.100,443,6,24/07/15 16:48,104893427,4,4,0,154,0,0,0,0,154,0,38.5,77,1.46815682,0.07626789,14984775.3,21239356,45055894,226,104893427,34964475.7,17479129.9,45056120,14781315,104891391,34963797,17480291.5,45056296,14779295,0,0,0,0,80,80,0.03813394,0.03813394,0,154,17.1111111,51.3333333,2635.11111,1,0,0,1,8,0,0,0,1,19.25,0,38.5,0,0,0,0,0,0,0,0,0,19,1114,1594,0,20,0,0,0,0,1.44E+15,41605953.3,1.44E+15,1.44E+15,Non-Tor,AUDIO-STREAMING
10.152.152.11-173.194.112.181-47598-443-6,10.152.152.11,47598,173.194.112.181,443,6,24/07/15 16:49,59817462,2,4,0,154,0,0,0,0,154,0,38.5,77,2.57449907,0.10030516,11963492.4,19572067.1,45055565,19,45055977,45055977,0,45055977,45055977,59817050,19939016.7,22970025.4,45056101,19,0,0,0,0,40,80,0.03343505,0.06687011,0,154,22,58.2065288,3388,1,0,0,1,6,0,0,0,2,25.6666667,0,38.5,0,0,0,0,0,0,0,0,0,25,2640,2640,0,20,0,0,0,0,1.44E+15,31160243.6,1.44E+15,1.44E+15,Non-Tor,AUDIO-STREAMING
10.152.152.11-216.58.216.142-57361-443-6,10.152.152.11,57361,216.58.216.142,443,6,24/07/15 16:49,119410193,329,335,181851,28693,1460,0,552.738602,605.457768,953,0,85.6507463,184.956348,1763.19956,5.56066432,180105.872,773622.193,8179150,7,119410059,364055.058,1072562.83,8179341,22,119409699,357514.069,1061551.73,8179409,7,0,0,0,0,6580,6700,2.75520868,2.80545564,0,1460,318.803008,504.768579,254791.318,0,0,0,262,664,0,0,0,1,319.283133,552.738602,85.6507463,0,0,0,0,14,5470,0,273,0,43,21142,8323,231,20,0,0,0,0,1.44E+15,35489279.5,1.44E+15,1.44E+15,Non-Tor,AUDIO-STREAMING
10.152.152.11-173.194.65.127-34702-19305-6,10.152.152.11,34702,173.194.65.127,19305,6,24/07/15 16:50,119992287,3453,3119,160312,528608,185,0,46.4268752,46.6176193,1460,0,169.479962,213.977174,5741.36903,54.770187,18260.8868,18899.6026,126504,5,119992287,34760.2222,26204.7772,140164,78,119989731,38482.9157,25209.3854,150462,129,1,0,0,0,69060,62380,28.7768496,25.9933374,0,1460,104.817435,163.219051,26640.4584,0,0,0,3989,6572,0,0,0,0,104.833384,46.4268752,169.479962,0,0,0,0,3990,5741,0,24,0,80,2640,5960,2215,20,0,0,0,0,1.44E+15,34633997.8,1.44E+15,1.44E+15,Non-Tor,AUDIO-STREAMING
10.152.152.11-216.58.217.142-50012-443-6,10.152.152.11,50012,216.58.217.142,443,6,24/07/15 16:49,87453444,27,29,5846,6288,1445,0,216.518519,438.980319,1460,0,216.827586,391.287898,138.748109,0.64034071,1590062.62,7449427.01,45015499,7,87415856,3362148.31,10662091.4,45015785,22,87453211,3123328.96,10296777.8,45015749,25,0,0,0,0,552,592,0.3087357,0.33160501,0,1460,212.877193,408.468353,166846.395,0,2,0,25,55,0,0,0,1,216.678571,216.518519,216.827586,0,0,0,0,12,3932,0,104,0,112,14600,1775,14,20,0,0,0,0,1.44E+15,37914896.1,1.44E+15,1.44E+15,Non-Tor,AUDIO-STREAMING
74.125.28.189-10.152.152.11-443-44097-6,74.125.28.189,443,10.152.152.11,44097,6,24/07/15 16:50,112789093,56,53,6623,21219,996,0,118.267857,221.80577,1460,0,400.358491,556.017297,246.85011,0.9664055,1044343.45,5894175.86,45007007,13,112750164,2050002.98,8169547.29,45007534,13,112789060,2169020.38,8393035.23,45007007,34,1,0,0,0,1120,1060,0.49650191,0.46990359,0,1460,257.636364,439.004665,192725.096,0,0,0,47,109,0,0,0,0,260,118.267857,400.358491,0,0,0,0,26,4664,0,60,0,194,2640,3346,23,20,0,0,0,0,1.44E+15,19104335.1,1.44E+15,1.44E+15,Non-Tor,AUDIO-STREAMING
173.194.33.97-10.152.152.11-443-56254-6,173.194.33.97,443,10.152.152.11,56254,6,24/07/15 16:50,113606468,244,225,13513,129328,1460,0,55.3811475,122.034528,1460,0,574.791111,587.845625,1257.33158,4.12828608,242748.863,914213.232,8331672,9,113567260,467354.979,1228256.23,8331672,9,113606313,507171.04,1274667.29,8337687,27,0,0,0,0,4880,4500,2.14776504,1.98052104,0,1460,307.023404,492.886759,242937.358,0,0,0,201,469,0,0,0,0,307.678038,55.3811475,574.791111,0,0,0,0,14,4072,0,28,0,275,9520,9520,85,20,0,0,0,0,1.44E+15,35105738.4,1.44E+15,1.44E+15,Non-Tor,AUDIO-STREAMING
10.152.152.11-74.125.136.188-50953-5228-6,10.152.152.11,50953,74.125.136.188,5228,6,24/07/15 16:50,90112629,3,3,0,0,0,0,0,0,0,0,0,0,0,0.06658334,18022525.8,24677885.1,45056151,294,90112249,45056124.5,453.255447,45056445,45055804,90112263,45056131.5,564.978318,45056531,45055732,0,0,0,0,60,60,0.03329167,0.03329167,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2373,1315,0,20,0,0,0,0,1.44E+15,36787782.1,1.44E+15,1.44E+15,Non-Tor,AUDIO-STREAMING
10.152.152.11-216.58.216.142-57361-443-6,10.152.152.11,57361,216.58.216.142,443,6,24/07/15 16:51,60370313,165,164,86023,13699,1460,0,521.351515,602.933791,821,0,83.5304878,177.854439,1651.83838,5.44969843,184055.832,826582.585,6890455,6,60370313,368111.665,1143453.13,6890907,48,60369505,370365.061,1144822.49,6890761,6,0,0,0,0,3300,3280,2.73313143,2.716567,0,1460,306.612121,498.85982,248861.12,1,0,0,129,329,0,0,0,0,307.544073,521.351515,83.5304878,0,0,0,0,14,5668,0,261,0,41,21142,8323,109,20,0,0,0,0,1.44E+15,17725410.5,1.44E+15,1.44E+15,Non-Tor,AUDIO-STREAMING
10.152.152.11-173.194.33.105-34481-443-6,10.152.152.11,34481,173.194.33.105,443,6,24/07/15 16:50,119870141,21,21,14002,680,1460,0,666.761905,662.06653,271,0,32.3809524,81.9710169,122.482546,0.35037917,2923661.98,10616496.4,45072904,8,119869965,5993498.25,14762241.5,45073094,60,119869949,5993497.45,14762163.8,45073113,10,0,0,0,0,420,420,0.17518958,0.17518958,0,1460,375.395349,584.135794,341214.626,0,0,0,14,42,0,0,0,1,384.333333,666.761905,32.3809524,0,0,0,0,9,9684,0,333,0,16,2640,2970,14,20,0,0,0,0,1.44E+15,57572045.6,1.44E+15,1.44E+15,Non-Tor,AUDIO-STREAMING
10.152.152.11-173.194.33.105-34481-443-6,10.152.152.11,34481,173.194.33.105,443,6,24/07/15 16:52,14970009,9,8,2964,494,1460,0,329.333333,528.588214,425,0,61.75,148.747869,230.995185,1.13560386,935625.563,3519458.59,14121608,35,14970009,1871251.13,4954725.2,14121886,107,14969542,2138506,5288724.21,14122098,37,0,0,0,0,180,160,0.60120204,0.53440182,0,1460,192.111111,400.914673,160732.575,1,0,0,6,17,0,0,0,0,203.411765,329.333333,61.75,0,0,0,0,7,4079,0,174,0,29,2640,2970,5,20,0,0,0,0,1.44E+15,3867963.43,1.44E+15,1.44E+15,Non-Tor,AUDIO-STREAMING
10.152.152.11-216.58.217.142-50013-443-6,10.152.152.11,50013,216.58.217.142,443,6,24/07/15 16:51,94821496,26,27,5840,5526,1460,0,224.615385,441.930499,1460,0,204.666667,404.818668,119.867335,0.55894499,1823490.31,8729469.91,45011528,13,94821307,3792852.28,12416027.5,45011910,51,94821133,3646966.65,12187775.3,45011835,28,0,0,0,0,532,552,0.27419943,0.28474556,0,1460,210.481481,416.494931,173468.028,0,2,0,20,52,0,0,0,1,214.45283,224.615385,204.666667,0,0,0,0,12,5330,0,110,0,104,14600,1959,14,20,0,0,0,0,1.44E+15,40994422.8,1.44E+15,1.44E+15,Non-Tor,AUDIO-STREAMING
10.152.152.11-173.194.65.127-34702-19305-6,10.152.152.11,34702,173.194.65.127,19305,6,24/07/15 16:52,119987196,3239,3036,141638,474570,184,0,43.7289287,44.6580031,1460,0,156.314229,233.324999,5135.61464,52.2972468,19124.5132,20260.0322,133972,4,119987196,37055.9592,28236.6955,137567,125,119968896,39528.4666,26215.3754,146082,13,1,0,0,0,64780,60720,26.994547,25.3026998,0,1460,98.1920013,174.717247,30526.1163,0,0,0,3720,6275,0,0,0,0,98.2076494,43.7289287,156.314229,0,0,0,0,3732,5135,0,22,0,75,2640,5960,2083,20,0,0,0,0,1.44E+15,34499910.5,1.44E+15,1.44E+15,Non-Tor,AUDIO-STREAMING
74.125.28.189-10.152.152.11-443-44097-6,74.125.28.189,443,10.152.152.11,44097,6,24/07/15 16:52,97527209,12,11,2333,2543,835,0,194.416667,261.971011,1460,0,231.181818,459.082088,49.9963041,0.23583162,4433054.95,9630254.4,27106418,18,97487231,8862475.55,12312397.1,27106484,36,97527126,9752712.6,12609088.3,27106474,32,1,0,0,0,240,220,0.12304259,0.11278904,0,1460,206.708333,354.210387,125464.998,0,0,0,11,23,0,0,0,0,215.695652,194.416667,231.181818,0,0,0,0,8,5564,0,101,0,110,2640,3346,7,20,0,0,0,0,1.44E+15,21493567,1.44E+15,1.44E+15,Non-Tor,AUDIO-STREAMING
10.152.152.11-74.125.228.213-59151-443-6,10.152.152.11,59151,74.125.228.213,443,6,24/07/15 16:51,115736656,44,50,6050,36039,1460,0,137.5,377.107998,1460,0,720.78,610.365307,363.661794,0.81218866,1244480.17,6936243.47,45039960,6,115736064,2691536.37,10069945.4,45040355,21,115736186,2361962.98,9461595.09,45040552,8,0,0,0,0,892,1012,0.38017342,0.43201525,0,1460,443.042105,588.277867,346070.849,0,2,0,29,93,0,0,0,1,447.755319,137.5,720.78,0,0,0,0,23,14061,0,64,0,383,14600,1777,12,20,0,0,0,0,1.44E+15,33532809.2,1.44E+15,1.44E+15,Non-Tor,AUDIO-STREAMING
173.194.33.97-10.152.152.11-443-56254-6,173.194.33.97,443,10.152.152.11,56254,6,24/07/15 16:52,110594434,248,226,13833,127024,1460,0,55.7782258,122.885135,1460,0,562.053097,587.846312,1273.63552,4.28592998,233814.871,1052739.38,11657772,2,110557184,447599.935,1426963.44,11698276,9,110594404,491530.684,1488315.6,11657772,41,0,0,0,0,4960,4520,2.2424275,2.04350248,0,1460,299.614737,488.558477,238689.385,0,0,0,205,474,0,0,0,0,300.246835,55.7782258,562.053097,0,0,0,0,17,4473,0,29,0,267,9520,9520,89,20,0,0,0,0,1.44E+15,34326679.5,1.44E+15,1.44E+15,Non-Tor,AUDIO-STREAMING
